Student_ID,Age,Gender,Year_of_Study,Sleep_Hours,Study_Hours_Per_Week,GPA,Social_Media_Hours,Screen_Time_Hours,Physical_Activity,Financial_Stress,Family_Support,Attendance_Rate,Part_Time_Job,Diet_Quality,Previous_Mental_Health_History,Mental_Health_Risk
STU1163,18,Male,1,8.2,7.0,2.56,7.9,9.1,Moderate,5.9,8.0,83.1,No,Good,No,Low
STU1164,17,Female,5,6.8,21.7,2.81,6.7,8.6,Low,7.9,6.5,86.1,Yes,Average,No,Medium
STU1165,23,Female,2,6.4,25.2,3.02,3.5,8.1,Low,8.1,6.4,95.3,No,Poor,No,Medium
STU1166,26,Female,5,8.2,33.6,3.0,4.2,6.4,Moderate,8.2,9.4,86.1,No,Good,Yes,Low
STU1167,24,Non-binary,3,6.3,21.3,2.63,6.8,5.9,Moderate,2.4,3.2,99.6,Yes,Average,No,Low
STU1168,22,Male,2,5.2,24.7,2.21,5.8,8.1,Low,3.3,6.7,87.3,No,Good,Yes,Medium
STU1169,22,Male,1,6.2,14.4,2.41,5.4,8.1,High,7.4,2.1,81.1,Yes,Poor,Yes,High
STU1170,23,Male,2,7.5,17.0,2.68,3.9,3.3,Moderate,7.5,9.1,80.9,No,Poor,No,Low
STU1171,23,Male,1,8.3,15.2,2.69,6.1,10.2,High,8.0,4.0,93.4,Yes,Average,No,Low
STU1172,22,Male,1,6.9,14.5,2.74,6.5,8.1,Low,7.4,6.5,86.6,No,Poor,No,High
STU1173,21,Male,1,8.3,14.1,2.27,5.7,8.6,Low,7.2,6.1,83.7,No,Poor,Yes,High
STU1174,21,Female,2,5.3,22.6,2.39,5.9,8.1,Low,6.8,4.3,80.2,No,Good,No,High
STU1175,19,Female,4,6.7,24.6,3.25,6.0,7.0,Low,4.8,6.4,89.1,Yes,Poor,No,High
STU1176,20,Male,1,6.5,17.8,2.44,6.9,8.1,High,3.8,4.7,80.2,No,Good,Yes,Medium
STU1177,17,Male,1,6.7,19.1,2.6,3.7,5.1,Low,7.2,8.7,95.1,No,Average,Yes,Medium
STU1178,21,Female,3,6.9,22.6,2.64,4.4,8.2,Moderate,5.7,3.8,90.9,No,Good,No,Low
STU1179,19,Male,1,7.6,11.1,2.12,6.6,8.9,Low,4.4,8.4,81.5,Yes,Average,No,Medium
STU1180,19,Male,1,6.3,9.6,2.72,7.6,9.5,Moderate,4.5,8.4,85.0,No,Average,Yes,Medium
STU1181,21,Male,1,7.0,15.6,2.3,6.9,8.3,High,5.6,6.6,84.4,No,Average,Yes,Medium
STU1182,24,Female,5,6.8,26.3,2.43,5.8,9.7,Moderate,9.6,6.9,84.5,Yes,Average,No,Medium
STU1183,23,Male,4,5.8,24.3,2.5,5.2,9.5,Moderate,6.6,8.2,78.3,Yes,Average,No,Medium
STU1184,18,Non-binary,2,6.7,17.9,1.91,5.9,9.8,Low,8.6,9.3,68.2,No,Poor,Yes,High
STU1185,19,Male,3,6.6,31.3,2.71,4.1,7.2,High,6.7,7.8,80.7,No,Poor,No,Low
STU1186,23,Female,3,6.6,15.7,2.14,6.0,10.0,Moderate,6.1,5.2,81.9,No,Poor,No,High
STU1187,19,Male,3,6.8,13.0,2.55,5.8,6.8,Moderate,6.6,5.4,80.1,No,Average,Yes,High
STU1188,21,Female,3,6.9,22.3,2.45,6.6,8.8,Moderate,5.3,5.0,85.1,No,Average,No,Low
STU1189,22,Female,3,6.7,19.5,2.79,6.3,8.0,High,6.1,6.0,85.1,No,Poor,Yes,Medium
STU1190,19,Female,2,8.2,19.3,3.07,6.0,6.3,Moderate,7.8,7.7,100.0,Yes,Poor,No,Low
STU1191,21,Female,1,5.5,17.3,2.64,5.6,9.4,Moderate,6.1,8.4,81.9,Yes,Good,Yes,High
STU1192,18,Female,2,6.0,23.1,2.55,4.3,6.0,Moderate,6.0,5.0,86.3,Yes,Average,No,Medium
STU1193,20,Female,4,9.9,18.0,2.78,5.6,9.5,Low,7.3,5.1,84.7,Yes,Good,No,Low
STU1194,22,Female,3,5.7,18.8,2.01,5.8,9.4,Moderate,8.6,7.2,85.1,Yes,Good,No,High
STU1195,17,Female,4,5.3,25.7,2.6,3.1,6.3,Moderate,3.3,4.3,93.1,Yes,Poor,No,Medium
STU1196,22,Male,5,7.6,30.1,2.68,4.8,8.0,Moderate,5.2,5.2,90.3,No,Good,Yes,Low
STU1197,21,Male,1,6.7,23.8,2.74,6.5,8.3,Moderate,2.7,6.7,72.2,Yes,Poor,No,High
STU1198,22,Male,3,6.5,24.8,3.47,6.1,10.8,Low,5.5,8.6,94.3,No,Good,Yes,Low
STU1199,21,Female,3,9.2,20.8,2.92,5.4,8.0,Moderate,2.8,6.5,80.4,No,Average,No,Low
STU1200,24,Male,5,5.1,23.4,1.96,5.7,8.6,High,7.3,6.7,79.6,Yes,Average,Yes,High
STU1201,21,Male,5,4.6,24.7,2.45,5.0,6.7,High,6.7,9.1,89.5,No,Average,No,Medium
STU1202,20,Female,3,5.2,18.6,2.46,6.3,7.7,Low,5.5,4.9,76.9,Yes,Good,Yes,High
STU1203,21,Female,1,7.8,17.6,2.6,7.8,10.9,Moderate,2.6,5.9,93.7,No,Average,Yes,High
STU1204,22,Female,4,8.0,25.0,2.59,6.5,9.3,High,5.2,7.1,83.1,No,Average,No,Low
STU1205,21,Male,1,6.2,9.7,2.3,7.6,9.2,Moderate,4.0,4.7,99.0,No,Average,No,Medium
STU1206,21,Female,4,7.6,22.3,2.33,5.3,6.1,Moderate,3.4,3.8,84.5,No,Good,No,Low
STU1207,19,Male,5,8.3,30.5,2.71,6.0,6.7,High,8.6,4.9,98.2,No,Poor,Yes,Medium
STU1208,20,Male,2,8.8,19.4,2.89,6.0,8.3,Moderate,8.5,4.2,95.7,No,Average,Yes,Medium
STU1209,18,Male,3,6.5,23.3,2.35,5.4,7.2,Moderate,3.2,6.9,79.8,Yes,Average,No,Low
STU1210,25,Male,2,4.3,19.5,2.55,6.6,8.7,Low,6.8,8.5,76.2,Yes,Average,Yes,High
STU1211,18,Male,2,5.9,24.5,2.24,6.3,10.5,Low,5.2,5.7,84.2,No,Average,Yes,High
STU1212,19,Female,2,6.3,18.9,3.04,6.8,8.0,Low,5.3,8.1,84.2,No,Good,Yes,High
STU1213,19,Male,4,6.5,22.5,2.4,6.0,7.6,High,9.3,5.7,95.5,No,Good,Yes,High
STU1214,23,Female,5,6.6,23.3,2.59,5.5,7.1,Moderate,7.2,4.1,83.8,Yes,Poor,Yes,High
STU1215,20,Female,5,8.0,28.0,3.0,5.7,10.1,Moderate,4.4,5.2,85.9,No,Good,No,Low
STU1216,24,Male,1,8.2,5.2,2.06,6.5,11.4,High,6.6,6.0,72.6,Yes,Good,Yes,Medium
STU1217,20,Female,4,6.6,23.3,2.7,4.8,8.2,Moderate,5.0,4.1,89.1,No,Good,No,Medium
STU1218,22,Male,4,8.0,23.2,2.93,5.7,9.1,Moderate,6.9,9.8,79.4,Yes,Good,Yes,Low
STU1219,19,Female,2,7.2,12.5,2.67,6.9,8.7,Low,6.6,3.5,89.1,Yes,Average,No,High
STU1220,26,Male,1,6.9,11.3,2.56,5.0,9.8,High,7.6,5.5,89.4,No,Poor,No,Medium
STU1221,18,Male,2,7.8,21.2,2.63,6.3,9.1,Low,6.3,8.4,80.5,No,Average,Yes,Medium
STU1222,22,Male,5,6.9,27.9,2.78,6.0,9.5,Low,1.8,5.2,93.4,Yes,Average,Yes,Medium
STU1223,22,Female,3,9.1,21.4,3.48,5.8,8.2,Low,4.1,7.6,89.0,No,Good,Yes,Low
STU1224,22,Female,4,5.2,25.2,2.9,7.9,10.1,Low,5.2,3.7,77.1,Yes,Average,No,High
STU1225,21,Male,2,6.2,18.4,2.21,5.5,10.0,Low,6.0,4.3,94.1,No,Good,No,Medium
STU1226,21,Female,3,6.7,26.0,2.78,5.0,8.1,Moderate,6.1,7.2,80.2,Yes,Average,No,Low
STU1227,21,Female,1,7.3,15.5,2.38,6.1,10.3,Low,6.1,6.5,87.8,No,Poor,No,Low
STU1228,21,Female,2,8.2,12.2,2.4,6.7,9.5,Moderate,6.9,6.2,87.4,No,Poor,Yes,High
STU1229,23,Female,3,6.8,27.5,2.43,4.9,6.4,Low,7.1,5.2,87.3,Yes,Good,No,High
STU1230,26,Female,1,5.2,16.5,2.24,4.9,6.7,Low,4.9,5.3,86.0,Yes,Poor,No,High
STU1231,20,Female,4,7.7,21.6,3.23,5.3,7.9,Moderate,4.7,7.3,82.6,No,Poor,No,Low
STU1232,18,Female,1,7.6,10.0,2.51,6.9,8.6,High,4.8,9.0,96.9,No,Average,No,Low
STU1233,21,Male,3,4.7,22.6,1.76,7.0,8.2,High,6.1,7.6,87.3,No,Good,Yes,High
STU1234,27,Male,2,6.8,17.5,2.87,6.0,12.4,High,3.3,9.5,90.5,Yes,Average,No,Low
STU1235,19,Male,3,5.1,27.3,3.0,6.6,8.4,Moderate,9.4,8.2,78.7,No,Good,No,High
STU1236,25,Female,1,6.1,13.6,2.23,5.9,8.6,Moderate,3.8,7.5,76.5,No,Poor,No,Medium
STU1237,25,Female,1,5.8,11.7,2.47,6.0,9.0,Moderate,6.7,5.6,89.4,Yes,Poor,No,High
STU1238,20,Male,5,7.7,30.6,2.7,4.8,6.6,Moderate,5.8,7.2,72.2,No,Average,No,Low
STU1239,22,Female,2,6.9,21.7,2.49,7.6,11.8,Low,5.4,3.0,87.3,No,Good,No,High
STU1240,25,Female,4,5.4,24.7,3.07,5.4,6.6,Moderate,3.0,3.1,79.1,No,Average,No,Medium
STU1241,20,Male,5,7.8,29.7,2.86,3.7,6.5,Moderate,4.3,8.5,81.1,No,Poor,Yes,Low
STU1242,21,Non-binary,1,5.2,14.8,1.75,6.0,8.8,Moderate,5.6,4.2,70.6,No,Average,No,High
STU1243,20,Male,2,7.2,18.9,2.55,6.9,9.3,Moderate,8.4,7.2,87.0,Yes,Good,No,Medium
STU1244,19,Male,3,5.9,25.7,2.66,6.1,7.0,Low,6.7,9.0,93.8,No,Poor,No,Medium
STU1245,20,Female,5,6.4,29.5,3.19,4.8,8.3,Moderate,6.3,4.8,91.6,No,Poor,No,Medium
STU1246,18,Female,5,7.4,26.3,2.81,6.1,9.5,Low,6.1,8.1,90.1,No,Average,No,Low
STU1247,21,Male,3,7.4,26.4,2.68,3.1,4.8,High,7.7,6.3,87.3,Yes,Poor,No,Low
STU1248,19,Female,4,8.3,14.5,2.83,6.7,10.0,Low,6.0,8.2,91.8,No,Average,Yes,Low
STU1249,22,Female,1,6.7,23.2,2.7,6.5,9.4,Low,8.1,6.7,89.5,No,Poor,No,Medium
STU1250,18,Male,5,7.1,20.2,2.38,6.0,6.1,High,3.9,8.8,65.3,No,Poor,No,Low
STU1251,22,Male,5,6.7,24.5,3.02,4.7,6.2,Moderate,6.0,7.4,85.1,No,Average,No,Medium
STU1252,23,Female,1,7.0,14.8,2.49,4.7,8.6,Low,8.4,3.0,90.5,Yes,Poor,No,High
STU1253,17,Male,2,7.3,17.4,2.53,7.8,10.7,Moderate,6.1,7.0,82.6,No,Poor,No,Medium
STU1254,22,Female,1,6.7,19.0,2.59,5.4,7.2,Low,2.4,5.9,71.7,No,Good,No,Low
STU1255,24,Female,2,4.8,13.8,1.93,6.9,8.4,Low,5.8,2.4,83.3,Yes,Poor,No,High
STU1256,18,Non-binary,4,7.2,25.0,2.6,6.1,8.0,Low,5.3,9.4,87.9,Yes,Average,Yes,Medium
STU1257,25,Male,2,7.2,15.7,2.48,7.9,9.9,Moderate,5.8,5.3,85.1,Yes,Good,Yes,High
STU1258,22,Non-binary,1,6.1,16.2,2.56,6.2,7.7,High,6.5,8.2,85.4,No,Poor,No,Low
STU1259,19,Male,2,5.4,17.7,2.79,5.7,6.1,Moderate,8.7,6.6,94.2,No,Poor,No,High
STU1260,21,Male,5,8.4,27.4,2.98,5.4,9.3,Moderate,5.0,2.0,100.0,No,Average,Yes,Medium
STU1261,22,Male,3,7.3,18.8,2.83,7.4,11.1,Low,6.1,7.5,88.0,Yes,Average,No,Medium
STU1262,21,Male,2,6.5,16.0,2.44,6.2,7.2,Low,6.5,8.9,87.0,No,Average,No,Medium
STU1263,22,Female,1,5.5,16.1,2.68,6.0,8.1,High,7.6,7.7,80.3,Yes,Good,No,Medium
STU1264,19,Female,5,5.9,30.8,2.96,3.4,4.8,Low,4.8,5.4,84.3,No,Poor,No,Medium
STU1265,21,Male,4,8.2,21.6,2.73,4.6,6.8,High,4.7,7.0,85.4,No,Average,No,Low
STU1266,18,Female,2,7.0,14.5,2.42,7.4,9.5,Moderate,3.1,8.6,92.8,Yes,Good,Yes,Low
STU1267,21,Male,1,6.2,17.5,2.17,5.9,7.9,High,7.3,5.9,88.8,No,Poor,Yes,High
STU1268,19,Female,1,7.4,14.9,2.62,5.9,10.8,Low,7.4,6.8,99.2,Yes,Poor,No,High
STU1269,19,Male,1,5.9,18.3,2.45,5.5,7.5,Low,3.6,7.9,74.3,Yes,Average,No,Medium
STU1270,24,Female,3,8.5,17.4,2.56,6.3,7.8,Moderate,6.8,2.8,75.6,No,Good,No,Medium
STU1271,23,Female,5,8.3,19.9,3.01,5.8,7.4,Moderate,7.5,5.3,95.8,Yes,Poor,Yes,Medium
STU1272,22,Female,2,6.3,15.9,2.04,6.1,9.9,Low,6.4,2.8,92.4,No,Average,No,High
STU1273,19,Male,4,6.1,20.9,2.43,7.3,7.8,High,2.2,7.4,84.8,Yes,Poor,No,Low
STU1274,20,Male,2,3.9,17.7,2.61,7.8,9.4,Low,7.5,8.8,54.4,No,Average,No,High
STU1275,24,Female,3,5.2,18.5,2.51,4.5,8.7,Low,3.1,9.0,79.9,Yes,Poor,No,High
STU1276,21,Male,4,5.3,27.0,2.67,5.6,8.4,Moderate,5.4,4.7,88.4,No,Average,Yes,High
STU1277,26,Male,1,6.9,13.8,2.47,5.8,8.5,Moderate,6.5,6.4,78.5,Yes,Average,Yes,High
STU1278,22,Male,2,6.4,18.6,2.56,5.9,11.0,High,6.1,9.2,86.7,No,Good,No,Low
STU1279,21,Female,3,5.3,21.6,2.06,6.1,8.9,Moderate,3.5,6.4,95.6,No,Good,No,Medium
STU1280,20,Female,1,6.5,15.8,2.32,6.2,7.9,Low,5.7,4.4,93.9,No,Good,No,Medium
STU1281,21,Female,2,7.4,17.9,3.04,6.4,8.6,Moderate,6.8,5.2,93.9,No,Poor,No,Low
STU1282,21,Male,3,7.4,23.0,2.51,6.4,7.5,Low,4.5,8.5,84.6,Yes,Poor,Yes,Medium
STU1283,23,Male,5,4.7,23.8,2.45,5.9,9.9,Moderate,7.1,7.5,81.2,Yes,Average,No,Medium
STU1284,23,Female,2,6.7,23.6,2.51,5.0,8.2,Moderate,3.0,4.4,90.4,Yes,Average,No,Medium
STU1285,19,Female,4,5.3,23.1,2.54,5.1,8.9,Low,6.5,8.7,85.4,No,Average,Yes,Medium
STU1286,18,Male,2,7.8,12.8,2.26,5.3,9.3,Moderate,8.6,5.4,84.0,No,Poor,No,Medium
STU1287,17,Female,4,7.7,24.8,2.93,4.7,6.7,Moderate,5.8,6.9,76.7,Yes,Average,No,Low
STU1288,22,Male,3,5.8,17.6,2.49,8.2,9.6,Moderate,3.1,7.6,79.9,No,Poor,No,Medium
STU1289,19,Female,4,6.0,26.7,2.95,4.5,6.9,Moderate,7.6,8.5,93.0,No,Average,Yes,High
STU1290,17,Male,2,6.3,26.8,2.43,4.1,5.6,Low,5.5,7.2,76.9,Yes,Poor,No,Medium
STU1291,22,Female,3,4.3,17.9,2.24,6.5,9.2,Low,8.8,2.8,85.3,No,Good,No,High
STU1292,26,Female,3,7.2,22.3,2.61,5.7,9.6,Low,5.3,2.3,88.5,No,Poor,Yes,High
STU1293,21,Female,2,6.5,11.0,2.42,6.7,9.0,Low,4.8,8.4,87.8,No,Good,No,Medium
STU1294,23,Male,1,7.9,16.8,2.32,7.7,10.4,Moderate,6.1,6.9,87.8,No,Good,Yes,High
STU1295,21,Female,1,5.6,11.5,2.51,7.4,9.8,High,7.2,8.8,89.5,Yes,Good,No,Medium
STU1296,21,Male,1,6.1,12.5,2.66,6.2,9.7,Moderate,6.1,7.1,81.6,No,Good,No,Medium
STU1297,23,Male,4,5.1,19.6,2.15,5.6,7.3,Moderate,4.1,8.4,72.6,No,Poor,No,High
STU1298,20,Female,1,5.7,17.9,2.29,5.7,5.6,Moderate,5.2,2.9,77.6,No,Average,Yes,High
STU1299,22,Non-binary,1,5.5,19.0,2.3,7.0,10.1,Low,7.4,7.9,88.9,No,Good,Yes,High
STU1300,22,Female,4,7.9,24.1,3.57,5.3,9.0,High,3.5,7.4,83.0,No,Poor,No,Low
STU1301,20,Female,2,6.0,14.5,2.23,4.8,7.8,High,9.1,7.2,76.1,Yes,Average,No,Medium
STU1302,23,Male,3,6.9,27.4,3.31,5.2,6.9,Moderate,5.3,8.7,82.5,No,Average,No,Low
STU1303,21,Male,1,6.4,12.0,1.93,5.3,6.4,Low,5.1,6.1,68.7,No,Average,Yes,High
STU1304,19,Male,5,5.4,18.4,2.13,8.3,11.4,Moderate,6.2,6.7,74.8,Yes,Good,Yes,High
STU1305,22,Female,4,6.6,25.8,2.53,4.5,7.2,Low,4.8,5.3,92.2,Yes,Average,No,Medium
STU1306,19,Female,4,7.5,19.6,2.36,5.9,8.2,Moderate,8.2,5.1,79.1,Yes,Poor,No,High
STU1307,21,Female,2,5.5,22.0,2.46,6.1,10.8,High,7.6,7.5,72.5,Yes,Good,Yes,High
STU1308,21,Male,4,7.7,22.5,2.5,5.5,6.9,Low,4.3,6.7,81.4,No,Poor,Yes,Low
STU1309,23,Male,1,5.9,17.4,2.19,6.0,10.6,High,5.9,8.9,86.7,Yes,Good,Yes,Medium
STU1310,22,Female,1,6.3,20.6,2.91,6.4,8.9,High,6.9,4.7,74.6,Yes,Good,Yes,Medium
STU1311,21,Male,1,7.4,10.2,2.69,8.5,8.8,High,6.7,7.8,92.8,No,Good,Yes,Medium
STU1312,23,Female,3,6.1,18.7,2.77,6.9,9.2,Moderate,5.6,4.8,76.5,Yes,Average,No,Medium
STU1313,24,Female,2,6.8,17.7,2.66,7.7,11.4,Low,2.7,5.5,83.2,Yes,Average,No,High
STU1314,22,Female,3,6.5,27.2,2.8,4.2,6.3,Moderate,5.7,7.2,83.9,No,Average,Yes,Medium
STU1315,21,Male,1,6.9,12.4,2.21,7.1,7.8,Moderate,8.9,8.8,79.3,No,Average,No,Medium
STU1316,18,Male,2,4.2,15.6,1.98,6.6,8.9,Low,6.5,7.0,81.4,Yes,Poor,No,High
STU1317,19,Male,3,4.8,22.9,2.56,6.1,7.6,Moderate,6.0,7.6,91.2,No,Poor,No,High
STU1318,20,Male,2,7.5,15.7,2.14,7.8,10.9,Moderate,5.7,6.8,82.6,Yes,Average,No,Medium
STU1319,20,Male,4,7.9,24.6,2.49,5.3,8.7,Low,5.0,7.8,80.7,Yes,Average,No,Low
STU1320,21,Female,1,5.8,8.8,2.56,6.7,7.9,Low,6.7,7.2,88.3,No,Average,No,High
STU1321,21,Female,4,6.5,32.9,3.51,5.2,6.9,Low,7.5,6.7,92.5,Yes,Average,No,Medium
STU1322,22,Male,3,7.1,15.6,2.58,4.7,8.1,Moderate,3.1,5.5,80.8,No,Good,No,Low
STU1323,21,Male,1,7.6,13.7,2.77,6.0,7.9,Moderate,4.9,9.6,86.9,No,Average,Yes,Low
STU1324,22,Male,1,6.7,14.9,2.2,6.4,7.6,Low,3.8,5.5,77.9,Yes,Poor,No,High
STU1325,21,Male,3,5.8,28.7,2.37,4.2,5.3,High,4.4,7.2,78.2,Yes,Average,No,Low
STU1326,17,Female,4,6.4,18.7,2.69,7.2,10.1,Low,8.6,9.0,91.8,Yes,Poor,Yes,High
STU1327,19,Male,2,7.6,25.9,2.98,4.3,7.2,Moderate,7.9,3.6,91.0,Yes,Average,No,Medium
STU1328,21,Male,2,9.5,21.0,2.82,5.8,7.5,Moderate,7.3,5.0,92.3,No,Poor,No,Low
STU1329,18,Male,4,6.5,25.7,2.65,5.7,8.2,Moderate,5.8,6.6,90.3,No,Good,No,Low
STU1330,22,Female,3,5.3,17.1,2.67,7.6,11.9,Low,3.5,7.5,79.8,Yes,Poor,No,High
STU1331,24,Female,2,7.2,20.3,2.32,6.0,7.3,High,4.7,5.8,90.9,No,Poor,No,Medium
STU1332,24,Male,2,8.3,15.1,2.3,7.4,7.6,High,7.9,7.5,81.7,Yes,Good,No,Low
STU1333,21,Female,1,6.9,20.1,2.28,6.7,9.7,Moderate,4.6,7.7,90.2,Yes,Poor,Yes,High
STU1334,24,Female,3,5.8,17.1,2.44,6.4,8.8,Moderate,2.5,8.2,83.8,Yes,Average,No,Low
STU1335,21,Non-binary,2,7.9,17.5,2.25,5.2,6.8,Low,4.7,3.6,85.7,No,Good,No,Low
STU1336,20,Male,5,7.5,24.8,2.56,4.1,7.4,Moderate,4.2,5.9,87.8,Yes,Average,Yes,Low
STU1337,20,Female,2,5.7,14.0,2.11,6.7,10.2,Moderate,5.1,5.0,88.4,No,Average,No,Medium
STU1338,20,Female,2,7.2,21.0,2.56,5.4,5.3,Moderate,3.5,8.5,73.9,Yes,Average,Yes,Low
STU1339,20,Female,3,7.9,23.1,2.3,6.6,8.3,Moderate,6.1,7.8,72.8,No,Poor,No,Low
STU1340,21,Female,5,8.1,31.8,3.05,5.6,10.9,Moderate,6.0,8.6,93.0,Yes,Average,No,Low
STU1341,21,Female,4,6.7,16.9,2.85,6.1,9.3,Low,6.5,5.6,89.6,Yes,Average,No,Medium
STU1342,21,Male,2,6.4,22.3,2.66,6.0,7.9,Low,7.5,4.9,80.5,No,Poor,No,Medium
STU1343,22,Female,3,8.2,31.0,3.47,5.4,9.3,Low,5.1,6.8,93.4,No,Poor,No,Low
STU1344,24,Female,3,6.7,19.2,2.86,5.1,7.6,Low,5.5,8.5,77.3,Yes,Average,No,Medium
STU1345,23,Female,2,7.3,25.6,3.01,4.7,8.2,Moderate,9.0,4.5,100.0,No,Good,No,Medium
STU1346,18,Male,1,5.3,13.9,2.31,5.6,9.0,Moderate,7.5,8.1,93.0,No,Good,Yes,High
STU1347,17,Female,2,8.0,12.5,2.44,6.6,9.7,Moderate,6.0,7.6,89.0,No,Average,Yes,Medium
STU1348,23,Female,1,6.5,13.8,2.6,7.8,9.9,Moderate,7.6,7.2,86.1,No,Average,No,Medium
STU1349,18,Male,5,8.2,31.2,2.89,4.9,7.6,Moderate,5.6,5.7,83.0,No,Average,Yes,Medium
STU1350,21,Female,2,7.3,14.6,1.88,6.1,7.9,Low,6.7,7.0,72.1,No,Good,Yes,High
STU1351,18,Female,5,5.5,24.6,2.77,4.0,6.5,Moderate,5.7,8.4,85.8,Yes,Poor,Yes,High
STU1352,17,Female,3,8.4,23.4,2.56,6.2,7.3,Low,4.0,9.2,78.7,No,Poor,No,Low
STU1353,22,Male,3,8.5,21.0,2.44,5.1,6.7,Moderate,6.6,5.7,79.0,No,Average,No,Low
STU1354,23,Male,3,7.8,23.3,2.75,5.8,8.0,Low,9.5,8.6,76.6,No,Average,No,Medium
STU1355,20,Female,1,6.0,16.0,2.37,6.0,7.4,Low,8.4,5.6,86.0,Yes,Average,No,High
STU1356,17,Male,2,6.5,19.9,2.13,6.8,8.7,Moderate,4.2,5.3,80.1,No,Average,No,Medium
STU1357,20,Female,1,7.0,13.3,2.44,6.5,8.8,High,3.8,6.3,88.4,No,Poor,No,Low
STU1358,22,Female,3,6.0,21.9,2.87,5.8,8.8,Moderate,3.9,5.9,90.4,No,Poor,No,Medium
STU1359,18,Female,2,8.7,14.3,2.2,7.1,10.7,Moderate,3.9,9.2,84.8,No,Good,No,Low
STU1360,21,Male,4,7.0,29.2,3.25,7.2,9.1,Moderate,4.2,5.8,100.0,No,Average,Yes,Low
STU1361,21,Female,1,3.8,12.5,1.67,7.6,11.7,Moderate,6.3,4.9,85.8,No,Poor,No,High
STU1362,22,Male,1,7.2,19.5,3.22,6.0,9.6,Moderate,3.9,8.8,80.5,Yes,Average,Yes,Low
STU1363,21,Male,2,6.4,17.1,2.34,6.3,9.4,High,2.2,3.9,87.3,Yes,Average,No,Medium
STU1364,19,Male,5,6.7,27.8,2.85,4.7,7.4,Low,5.0,9.3,86.7,Yes,Average,Yes,Low
STU1365,24,Male,3,6.4,19.0,1.95,5.2,8.1,Low,5.8,3.2,72.3,Yes,Average,Yes,High
STU1366,21,Non-binary,2,7.7,13.9,2.44,6.1,10.0,Low,6.3,7.5,74.7,Yes,Good,No,Low
STU1367,21,Non-binary,3,8.0,14.0,2.55,5.8,9.8,Moderate,8.5,7.9,88.5,Yes,Poor,Yes,Medium
STU1368,19,Male,1,7.1,10.8,2.3,7.6,11.7,High,8.7,6.4,88.7,No,Average,No,High
STU1369,20,Female,5,6.4,25.7,2.55,4.4,6.9,Low,4.0,8.9,78.0,No,Average,Yes,Medium
STU1370,19,Male,3,6.8,21.8,2.35,6.0,10.4,Moderate,5.4,5.1,90.9,No,Poor,Yes,High
STU1371,21,Female,2,6.8,22.0,2.98,6.6,10.7,High,3.8,8.2,89.9,No,Average,No,Low
STU1372,25,Female,3,5.9,19.2,2.5,6.1,7.9,Moderate,2.3,5.5,93.4,No,Average,No,Medium
STU1373,18,Female,1,7.4,11.5,2.83,6.9,9.0,Moderate,7.0,2.7,94.6,Yes,Average,Yes,High
STU1374,17,Male,5,6.7,21.2,2.49,5.3,7.8,High,4.1,3.4,83.8,No,Good,No,Low
STU1375,24,Female,1,8.5,16.9,2.47,6.0,10.2,Moderate,5.3,9.5,96.3,Yes,Average,No,Low
STU1376,21,Male,3,8.2,26.5,3.11,6.4,10.0,Moderate,6.2,5.3,80.8,No,Good,No,Low
STU1377,20,Non-binary,1,6.0,20.1,2.04,5.3,7.5,Low,4.1,4.4,99.0,No,Good,Yes,High
STU1378,23,Male,3,6.7,23.8,2.39,4.1,4.8,Low,7.9,7.9,78.2,Yes,Average,No,Medium
STU1379,20,Female,4,5.8,26.6,3.03,6.0,8.8,Moderate,4.0,8.0,87.8,No,Average,No,Low
STU1380,25,Female,3,7.6,27.8,2.51,5.5,6.9,Moderate,3.6,6.8,81.1,Yes,Average,Yes,Low
STU1381,22,Female,3,6.2,22.3,2.06,4.6,5.3,High,3.6,8.9,79.7,Yes,Average,No,Low
STU1382,20,Male,4,5.7,26.6,3.26,4.6,5.6,High,7.5,5.1,100.0,Yes,Average,Yes,High
STU1383,26,Female,1,7.1,13.7,1.99,5.8,8.7,High,7.9,8.8,78.7,No,Poor,No,High
STU1384,20,Male,2,3.9,12.6,2.21,6.0,10.1,Low,7.6,4.3,89.2,Yes,Good,No,High
STU1385,23,Female,1,4.9,12.3,2.23,6.4,8.9,High,4.4,7.2,81.7,No,Average,No,Medium
STU1386,22,Male,5,6.6,27.0,1.93,5.0,7.8,Moderate,3.0,3.4,88.1,No,Average,No,Medium
STU1387,24,Male,2,6.7,18.2,2.45,5.5,9.4,Moderate,3.8,7.8,80.9,No,Poor,No,Medium
STU1388,24,Female,4,6.4,31.7,3.03,4.1,4.7,Moderate,5.6,6.7,90.0,Yes,Average,Yes,High
STU1389,21,Male,3,5.1,21.3,2.6,5.6,8.7,Low,2.4,1.9,90.0,Yes,Good,Yes,High
STU1390,19,Male,1,5.9,19.7,2.78,6.2,8.7,Low,5.6,4.2,81.6,Yes,Good,Yes,High
STU1391,22,Male,1,7.2,13.3,2.29,6.4,9.6,High,8.3,6.7,100.0,No,Average,No,Low
STU1392,20,Male,2,7.4,16.8,2.74,7.5,9.4,Moderate,3.2,7.3,91.2,No,Average,No,Medium
STU1393,25,Female,2,6.8,12.7,2.15,7.2,8.7,Moderate,9.6,9.1,81.3,No,Average,Yes,High
